,StudentID,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,At_Risk_Numeracy
426,529529708,5.506849315,1,1,0,0,0,0,0,2,1,91,89,False
427,502933928,5.4,1,1,0,0,0,0,0,2,1,114,114,False
428,875497597,5.202739726,1,0,1,0,0,0,0,2,1,95,93,True
429,550336649,5.545205479,0,1,0,0,0,0,0,3,2,95,95,False
430,227676673,5.191780822,0,1,0,0,0,0,0,3,1,95,95,True
431,619924052,4.846575342,1,1,0,0,0,0,0,3,2,116,116,False
432,916575549,4.852054795,0,1,0,0,0,0,0,5,5,95,95,False
433,560815782,5.098630137,1,1,0,0,0,0,0,2,1,105,105,False
434,595745263,5.273972603,1,0,1,0,0,0,0,2,2,91,89,False
435,419068995,5.846575342,1,1,0,0,0,0,0,2,1,114,114,False
436,710844796,4.983561644,1,1,0,0,0,0,0,2,1,113,105,False
437,674975379,4.726027397,1,1,0,0,0,0,0,1,1,93,93,False
438,721615977,4.684931507,0,1,0,0,0,0,0,2,1,94,94,False
439,667592621,4.994520548,0,1,0,0,0,0,0,3,3,99,94,False
440,499990493,5.032876712,0,1,0,0,0,0,0,2,1,120,109,False
441,347191200,5.728767123,0,0,1,0,0,0,0,1,1,95,95,True
442,282398570,5.210958904,0,1,0,0,0,0,0,1,1,114,114,False
443,830039928,5.679452055,1,1,0,0,0,0,0,3,3,117,108,True
444,847663049,5.668493151,0,0,1,0,0,0,1,4,3,107,107,False
445,751565943,5.216438356,1,1,0,0,0,0,0,2,2,103,103,False
446,701443025,5.178082192,0,1,0,0,0,0,0,3,1,103,103,False
447,702612581,5.673972603,0,1,0,0,0,0,0,2,2,103,103,False
448,263131552,4.64109589,0,0,0,1,0,0,0,2,2,99,99,True
449,231974707,5.109589041,1,1,0,0,0,0,0,2,2,114,114,False
450,228950354,5.35890411,0,1,0,0,0,0,0,1,1,94,91,False
451,383760683,5.515068493,0,1,0,0,0,0,0,3,3,95,95,False
452,134432163,5.082191781,1,1,0,0,0,0,0,2,2,102,102,False
453,999872331,4.654794521,1,1,0,0,0,0,0,1,1,95,95,False
454,958049578,5.120547945,1,0,1,0,0,0,0,3,3,112,112,True
455,487789037,5.093150685,1,0,0,0,0,1,1,1,1,94,94,True
456,403953300,5.257534247,1,0,0,0,0,1,1,2,2,95,95,False
457,936199049,4.849315068,1,0,1,0,0,0,0,2,1,103,103,True
458,382980502,4.62739726,0,0,1,0,0,0,0,3,3,99,99,False
459,145496828,5.745205479,1,0,1,0,0,0,1,2,2,99,99,True
460,877963028,5.073972603,1,1,0,0,0,0,0,2,1,120,120,False
461,879290547,5.523287671,1,0,1,0,0,0,0,3,3,105,105,False
462,529970626,4.753424658,1,0,1,0,0,0,0,5,4,97,97,False
463,502400804,4.860273973,0,1,0,0,0,0,0,2,2,120,120,False
464,492573805,5.052054795,1,0,1,0,0,0,0,4,3,117,117,True
465,799666851,5.723287671,0,0,1,0,0,0,0,2,1,117,117,False
466,471239935,5.22739726,1,1,0,0,0,0,0,4,3,102,102,False
467,638667322,5.208219178,1,0,0,0,1,0,0,2,2,101,101,True
468,223146020,5.106849315,0,0,0,1,0,0,1,1,1,94,94,False
469,650921221,5.728767123,1,0,0,1,0,0,0,2,1,101,101,False
470,616770115,5.252054795,1,1,0,0,0,0,0,2,1,117,117,False
471,574607845,6.0,1,1,0,0,0,0,0,2,1,112,112,False
472,108905119,6.016438356,0,0,1,0,0,0,0,4,3,116,116,False
473,624789015,5.046575342,1,1,0,0,0,0,0,1,1,109,109,False
474,172056159,4.791780822,0,0,1,0,0,0,0,3,2,99,99,True
475,436279562,5.057534247,1,0,0,0,0,1,0,3,3,95,95,False
476,602424304,4.797260274,1,1,0,0,0,0,0,2,1,115,115,False
477,149316785,5.78630137,1,0,1,0,0,0,1,2,1,109,109,True
478,760816771,4.720547945,1,0,1,0,0,0,0,5,3,89,89,True
479,322366884,5.112328767,0,1,0,0,0,0,0,2,2,107,107,True
480,856199467,5.868493151,0,1,0,0,0,0,0,3,1,114,114,False
481,323885520,4.849315068,1,1,0,0,0,0,0,3,1,101,101,True
482,432070895,5.0,1,1,0,0,0,0,0,5,3,94,94,False
483,451611599,4.967123288,0,1,0,0,0,0,0,1,1,101,101,False
484,463490555,5.945205479,0,1,0,0,0,0,0,2,1,99,94,True
485,142075924,5.342465753,0,1,0,0,0,0,0,2,1,102,102,False
486,178375033,5.263013699,0,1,0,0,0,0,0,2,1,101,101,False
487,710019512,4.591780822,1,1,0,0,0,0,0,2,1,95,95,False
488,569167202,5.246575342,0,1,0,0,0,0,0,6,4,95,95,False
489,100669213,4.964383562,1,0,1,0,0,0,0,3,2,95,95,False
490,347723054,5.961643836,0,0,1,0,0,0,0,3,3,108,108,True
491,300938456,5.052054795,1,1,0,0,0,0,0,2,1,94,94,False
492,290593093,5.101369863,0,1,0,0,0,0,0,3,1,95,95,True
493,335802028,4.575342466,0,0,1,0,0,0,0,2,1,114,114,False
494,681181917,5.178082192,1,1,0,0,0,0,0,1,1,120,109,True
495,996596560,5.923287671,0,1,0,0,0,0,0,3,1,109,109,False
496,428754876,5.652054795,0,1,0,0,0,0,0,2,1,97,97,False
497,876639846,5.715068493,0,1,0,0,0,0,0,4,2,94,94,False
498,988683995,5.665753425,0,1,0,0,0,0,0,3,2,117,117,False
499,922125566,4.991780822,1,0,1,0,0,0,1,3,2,95,95,True
500,765659502,5.4,1,1,0,0,0,0,0,2,1,98,98,False
501,360378291,5.345205479,0,1,0,0,0,0,0,3,3,105,105,False
502,708411924,5.049315068,1,1,0,0,0,0,0,2,1,103,103,False
503,324410350,5.120547945,0,1,0,0,0,0,0,3,2,101,101,False
504,659336409,4.912328767,0,0,1,0,0,0,1,3,2,99,99,True
505,143220920,5.479452055,1,1,0,0,0,0,0,2,1,94,94,False
506,636295220,5.342465753,0,1,0,0,0,0,0,3,2,114,114,True
507,206660152,5.309589041,0,1,0,0,0,0,0,2,1,95,95,False
508,724594256,4.980821918,1,1,0,0,0,0,0,5,3,88,88,True
509,726252352,5.75890411,1,1,0,0,0,0,0,3,1,103,103,False
510,716358973,5.471232877,0,1,0,0,0,0,0,2,1,93,93,True
511,930331531,4.750684932,0,1,0,0,0,0,0,2,2,114,114,False
512,251084195,5.654794521,0,1,0,0,0,0,0,2,1,109,109,False
513,609570571,5.476712329,1,0,1,0,0,0,0,3,1,102,102,False
514,741085993,5.010958904,0,1,0,0,0,0,0,2,2,108,108,True
515,904726059,5.701369863,0,1,0,0,0,0,0,2,1,98,98,False
516,246449912,5.257534247,0,1,0,0,0,0,0,2,1,105,105,True
517,234573123,5.753424658,0,1,0,0,0,0,0,2,2,101,101,False
518,926030210,5.408219178,0,1,0,0,0,0,0,3,3,104,104,False
519,683350798,4.687671233,0,1,0,0,0,0,0,3,2,98,98,False
520,111032758,5.432876712,1,1,0,0,0,0,0,3,3,97,97,False
521,621779779,5.238356164,1,1,0,0,0,0,0,3,1,112,112,False
522,881028581,4.989041096,0,1,0,0,0,0,0,2,1,104,98,False
523,471887684,4.871232877,0,1,0,0,0,0,0,5,4,95,92,False
524,643395326,5.221917808,1,0,1,0,0,0,0,2,2,97,97,True
525,794000405,5.356164384,0,1,0,0,0,0,0,2,1,97,97,False
526,141114552,5.194520548,0,1,0,0,0,0,0,2,2,114,114,False
527,134519194,5.734246575,0,0,1,0,0,0,1,3,3,99,94,False
528,222974691,5.517808219,0,1,0,0,0,0,0,4,4,94,94,False
529,305788772,5.964383562,0,0,1,0,0,0,0,5,4,94,91,True
530,274290292,5.490410959,1,1,0,0,0,0,0,4,4,98,98,False
531,272527982,6.153424658,1,1,0,0,0,0,0,1,1,114,114,False
532,333681672,5.539726027,0,1,0,0,0,0,0,3,2,114,114,False
533,445571709,4.852054795,1,1,0,0,0,0,0,2,1,113,105,False
534,975104727,5.202739726,0,0,1,0,0,0,1,2,1,99,94,False
535,945158094,5.542465753,0,1,0,0,0,0,0,2,2,97,97,False
536,631915600,5.180821918,1,0,1,0,0,0,0,2,2,97,97,True
537,141841966,5.112328767,1,0,1,0,0,0,1,3,2,99,99,False
538,635602009,5.178082192,1,1,0,0,0,0,0,3,2,99,99,False
539,305947982,5.145205479,1,1,0,0,0,0,0,4,2,114,114,False
540,978833127,5.652054795,1,0,1,0,0,0,0,2,2,99,99,True
541,841647891,4.956164384,0,0,1,0,0,0,0,3,2,98,98,True
542,972269447,5.153424658,0,1,0,0,0,0,0,2,2,97,97,False
543,861680452,5.435616438,1,1,0,0,0,0,0,1,1,101,101,False
544,560530104,5.621917808,0,1,0,0,0,0,0,6,4,95,95,False
545,644454171,4.84109589,1,1,0,0,0,0,0,3,2,97,97,False
546,954303110,4.638356164,1,1,0,0,0,0,0,2,1,97,99,False
547,135492752,5.147945205,0,1,0,0,0,0,0,3,2,104,98,True
548,831428810,5.353424658,1,1,0,0,0,0,0,2,2,120,120,False
549,765527911,5.298630137,1,1,0,0,0,0,0,1,1,104,104,False
550,648498504,5.290410959,1,0,1,0,0,0,0,3,3,112,112,False
551,945424941,5.534246575,0,1,0,0,0,0,0,4,3,105,105,False
552,845776053,5.734246575,0,1,0,0,0,0,0,2,2,120,120,False
553,220510126,4.767123288,1,0,1,0,0,0,0,2,1,104,98,True
554,254926278,4.895890411,0,1,0,0,0,0,0,2,1,109,109,False
555,225798967,4.991780822,1,1,0,0,0,0,0,4,4,94,94,True
556,465396102,5.115068493,1,0,1,0,0,0,1,1,1,95,95,False
557,397918237,5.252054795,0,0,1,0,0,0,0,2,2,117,108,False
558,676193618,4.868493151,0,1,0,0,0,0,0,1,1,120,109,True
559,920770797,5.879452055,1,1,0,0,0,0,0,4,3,115,115,True
560,661614076,5.487671233,1,1,0,0,0,0,0,4,4,105,105,True
561,276184734,5.290410959,1,0,1,0,0,0,0,1,1,104,104,True
562,614252778,5.616438356,0,0,1,0,0,0,0,4,3,116,116,False
563,212317207,5.221917808,1,1,0,0,0,0,0,2,2,103,103,False
564,142792433,4.810958904,1,1,0,0,0,0,0,3,3,112,112,False
565,891323188,5.684931507,1,1,0,0,0,0,0,3,1,98,98,False
566,196604777,5.15890411,1,1,0,0,0,0,0,2,2,120,120,False
567,886067500,5.624657534,1,0,1,0,0,0,1,4,4,95,95,True
568,227796239,5.547945205,0,0,1,0,0,0,0,2,2,103,103,False
569,771590780,4.98630137,1,1,0,0,0,0,0,3,2,95,95,False
570,923771266,6.035616438,1,0,1,0,0,0,1,2,2,103,103,True
571,751198861,5.153424658,1,0,1,0,0,0,0,3,3,102,97,False
572,981909218,5.057534247,0,1,0,0,0,0,0,1,1,97,97,False
573,688556490,5.58630137,1,1,0,0,0,0,0,3,1,116,116,False
574,364332144,5.260273973,1,1,0,0,0,0,0,2,2,98,98,True
575,312784954,5.64109589,0,1,0,0,0,0,0,2,1,95,95,False
576,364438101,5.191780822,0,1,0,0,0,0,0,2,1,95,93,False
577,919116561,5.145205479,1,1,0,0,0,0,0,1,1,120,120,True
578,120175490,5.487671233,0,1,0,0,0,0,0,3,1,94,94,False
579,652342951,5.030136986,0,1,0,0,0,0,0,2,2,110,110,False
580,762426801,5.265753425,0,0,1,0,0,0,0,3,3,95,95,False
581,949541530,5.602739726,0,1,0,0,0,0,0,1,1,97,97,False
582,498023415,5.528767123,1,1,0,0,0,0,0,2,2,101,101,False
583,944045278,5.482191781,0,0,1,0,0,0,0,4,4,97,97,True
584,552178173,5.6,0,1,0,0,0,0,0,2,2,116,116,False
585,236225426,5.01369863,1,0,1,0,0,0,0,2,2,103,103,False
586,219803487,4.983561644,0,1,0,0,0,0,0,2,1,114,114,True
587,166653730,5.736986301,0,0,0,0,0,1,1,3,1,95,95,False
588,759218550,5.394520548,1,1,0,0,0,0,0,2,1,120,120,False
589,439804999,5.038356164,1,0,1,0,0,0,0,4,3,115,115,False
590,850934997,4.504109589,1,0,1,0,0,0,0,3,3,92,87,True
591,597641740,5.430136986,0,1,0,0,0,0,0,2,1,94,94,False
592,522936464,4.701369863,1,1,0,0,0,0,0,2,2,95,95,False
593,926366850,5.545205479,0,1,0,0,0,0,0,2,2,102,102,False
594,631272167,4.852054795,0,1,0,0,0,0,0,2,2,108,108,False
595,627241253,5.397260274,1,1,0,0,0,0,0,3,3,95,95,False
596,341524438,5.723287671,0,1,0,0,0,0,0,2,2,95,95,True
597,602698078,4.668493151,0,0,1,0,0,0,0,2,1,116,116,True
598,246893005,5.169863014,1,1,0,0,0,0,0,1,1,114,114,False
599,921948641,5.717808219,1,1,0,0,0,0,0,2,1,114,114,False
600,635970827,5.049315068,1,0,1,0,0,0,0,3,2,92,92,True
601,154465983,5.347945205,1,0,0,0,0,1,1,4,1,114,114,False
602,968803954,5.536986301,0,1,0,0,0,0,0,2,2,97,97,False
603,641982785,5.21369863,1,0,1,0,0,0,0,2,1,115,115,False
604,521107284,5.454794521,0,1,0,0,0,0,1,2,2,103,103,False
605,158203091,5.353424658,0,1,0,0,0,0,0,6,4,95,95,False
606,182744167,5.328767123,1,1,0,0,0,0,0,3,2,115,104,False
607,371955525,5.273972603,1,0,1,0,0,0,1,4,2,95,95,True
608,571920008,5.649315068,1,0,0,0,0,1,1,2,1,95,95,False
609,635204404,5.794520548,1,0,1,0,0,0,0,3,2,102,102,False
610,957664101,5.282191781,0,1,0,0,0,0,0,4,1,101,101,False
611,913304083,5.873972603,1,1,0,0,0,0,0,3,1,88,88,True
612,263565380,5.276712329,0,1,0,0,0,0,0,2,2,103,103,False
613,584900593,4.739726027,0,0,1,0,0,0,0,2,1,95,95,True
614,629134236,5.838356164,1,0,1,0,0,0,0,3,3,103,103,False
615,436916157,5.712328767,1,1,0,0,0,0,0,2,1,105,105,False
616,260891688,4.745205479,0,1,0,0,0,0,0,3,1,102,102,True
617,183700848,5.147945205,0,1,0,0,0,0,0,2,2,94,94,True
618,284264777,5.068493151,0,1,0,0,0,0,0,2,2,96,96,True
619,618325425,5.178082192,1,1,0,0,0,0,0,4,2,114,114,False
620,957873977,4.57260274,1,1,0,0,0,0,0,4,4,95,94,False
621,738296048,4.898630137,1,1,0,0,0,0,0,2,1,103,103,True
622,175516981,5.602739726,0,1,0,0,0,0,0,2,2,105,105,False
623,719626216,5.035616438,1,1,0,0,0,0,0,2,2,113,113,False
624,554854659,5.331506849,0,1,0,0,0,0,0,2,1,97,97,False
625,458682758,5.243835616,1,0,0,0,0,1,1,2,2,94,94,True
626,406210398,5.457534247,0,0,0,0,0,1,1,2,2,95,95,True
627,316056125,5.347945205,1,1,0,0,0,0,0,2,1,98,98,False
628,424434170,5.002739726,0,1,0,0,0,0,0,1,1,104,104,False
629,531379410,5.504109589,0,1,0,0,0,0,0,2,2,114,114,True
630,851898166,5.210958904,1,1,0,0,0,0,0,3,2,114,114,False
631,907410261,5.728767123,1,1,0,0,0,0,0,3,3,78,78,False
632,712518832,5.295890411,0,0,1,0,0,0,1,2,1,88,88,True
633,442095911,4.945205479,1,1,0,0,0,0,0,2,1,101,101,False
634,806592682,4.956164384,1,0,0,0,0,1,0,3,1,101,101,False
635,253957425,5.794520548,1,1,0,0,0,0,0,2,2,120,120,False
636,688562431,5.712328767,1,1,0,0,0,0,0,2,2,103,103,False
637,294730379,4.810958904,0,1,0,0,0,0,0,1,1,120,120,False
638,116056119,5.578082192,0,0,1,0,0,0,1,2,1,95,95,False
639,343731154,5.539726027,0,1,0,0,0,0,0,2,2,104,98,False
640,103641840,5.835616438,1,0,1,0,0,0,0,2,1,95,95,False
641,609325987,4.846575342,0,1,0,0,0,0,0,1,1,113,113,False
642,724275127,4.852054795,0,1,0,0,0,0,0,2,2,93,93,False
643,686142041,5.876712329,1,1,0,0,0,0,0,3,2,120,120,False
644,847934264,5.273972603,0,1,0,0,0,0,0,3,2,95,95,False
645,491176101,5.254794521,1,1,0,0,0,0,0,2,2,92,92,False
646,472275995,5.375342466,1,1,0,0,0,0,0,2,2,114,114,True
647,817619785,5.731506849,1,1,0,0,0,0,0,4,4,97,97,True
648,292516368,5.473972603,0,1,0,0,0,0,0,1,1,88,88,False
649,494914608,5.35890411,1,0,0,1,0,0,0,2,1,91,89,False
650,371454823,5.654794521,0,0,1,0,0,0,0,4,4,97,97,True
651,524979320,4.553424658,0,1,0,0,0,0,0,1,1,94,94,False
652,354711289,5.589041096,0,1,0,0,0,0,0,2,2,120,120,False
653,592439826,4.947945205,0,0,1,0,0,0,1,4,3,95,95,True
654,859074860,4.602739726,1,0,1,0,0,0,1,5,4,97,97,True
655,229853087,4.82739726,0,1,0,0,0,0,0,2,1,95,95,False
656,934749297,5.536986301,0,1,0,0,0,0,0,2,2,114,114,False
657,505810582,5.060273973,0,0,1,0,0,0,0,3,3,95,95,True
658,329565115,5.15890411,1,1,0,0,0,0,0,2,2,104,98,False
659,989875460,4.884931507,0,1,0,0,0,0,0,2,1,97,97,False
660,519880219,5.750684932,0,0,1,0,0,0,1,3,2,114,104,False
661,960455854,5.032876712,1,1,0,0,0,0,0,3,2,97,97,False
662,585891154,5.764383562,1,1,0,0,0,0,0,1,1,96,96,False
663,694572632,5.238356164,0,1,0,0,0,0,0,2,1,117,108,False
664,351608691,5.506849315,0,1,0,0,0,0,0,3,1,92,92,False
665,157415312,5.150684932,1,0,1,0,0,0,1,1,1,99,94,False
666,759739632,5.465753425,0,0,1,0,0,0,0,2,1,95,95,False
667,202170444,5.517808219,1,1,0,0,0,0,0,1,1,101,96,False
668,106377690,5.298630137,0,1,0,0,0,0,0,2,1,104,104,False
669,942789021,5.246575342,1,0,0,0,0,1,0,2,1,91,91,False
670,721977455,5.630136986,0,1,0,0,0,0,0,2,1,95,95,False
671,959491038,5.057534247,0,1,0,0,0,0,0,3,2,120,120,False
672,169661003,4.610958904,0,0,1,0,0,0,1,4,3,97,97,True
673,687531625,4.928767123,0,1,0,0,0,0,0,4,3,116,104,False
674,120044610,5.632876712,1,1,0,0,0,0,0,3,2,91,89,False
675,434854416,5.030136986,1,0,1,0,0,0,0,2,2,107,107,True
676,877866117,5.257534247,0,1,0,0,0,0,0,2,1,116,116,False
677,261014513,5.517808219,1,0,0,0,0,1,0,1,1,103,103,True
678,329480506,6.279452055,0,0,1,0,0,0,0,2,2,117,108,False
679,459759603,5.879452055,0,1,0,0,0,0,0,3,1,112,112,False
680,262196646,5.369863014,0,0,1,0,0,0,0,2,1,114,114,False
681,536777461,5.515068493,1,1,0,0,0,0,0,4,3,95,95,True
682,972930994,4.698630137,0,1,0,0,0,0,0,2,2,103,103,True
683,146708731,4.923287671,1,1,0,0,0,0,0,2,2,109,109,False
684,674340331,5.616438356,1,0,0,1,0,0,0,2,1,101,101,False
685,966158920,4.983561644,1,0,1,0,0,0,1,1,1,109,109,True
686,856141252,5.35890411,0,1,0,0,0,0,0,2,1,97,97,False
687,425513948,4.904109589,0,1,0,0,0,0,0,2,1,120,120,False
688,305307718,5.402739726,0,0,0,0,0,1,0,4,3,114,114,False
689,386363768,5.347945205,1,1,0,0,0,0,0,1,1,104,98,False
690,734388363,4.967123288,1,0,0,1,0,0,0,2,1,117,108,False
691,174591595,5.484931507,0,0,0,0,0,1,1,2,1,103,103,True
692,910433390,5.369863014,1,1,0,0,0,0,0,1,1,91,89,False
693,288096060,5.145205479,0,0,1,0,0,0,0,4,4,104,104,True
694,995035520,5.452054795,1,1,0,0,0,0,0,2,2,100,100,False
695,563865038,5.495890411,0,1,0,0,0,0,0,2,1,109,109,False
696,977651980,5.578082192,0,0,0,0,0,1,1,4,2,110,110,False
697,748179711,5.194520548,1,1,0,0,0,0,0,1,1,94,94,False
698,144680029,5.238356164,1,0,0,0,0,1,0,1,1,95,93,False
699,392412533,5.115068493,1,1,0,0,0,0,0,2,1,117,117,False
700,781227332,5.484931507,0,1,0,0,0,0,0,3,3,94,94,False
701,439673880,5.542465753,0,1,0,0,0,0,0,4,1,97,97,True
702,579765123,5.668493151,0,1,0,0,0,0,0,2,2,120,120,False
